행정구역_x,행정구역분류,2023년_계_총세대수,2023년_계_총인구수,2023년_세대수(전체세대),지역별 1인세대 / 지역별 전체세대,지역별 1인가구 / 전체인구비,지역별 1인가구수 / 전국 1인가구수비,sum_과학·기술,sum_교육,sum_보건의료,sum_부동산,sum_소매,sum_수리·개인,sum_숙박,sum_시설관리·임대,sum_예술·스포츠,sum_음식,sum_all_shop,count_bus,count_도시철도,count_transport,단독다가구 월세 단위면적당 보증금,단독다가구 단위면적당 월세금,단독다가구 전세 단위면적당 보증금,아파트 월세 단위면적당 보증금,아파트 단위면적당 월세금,아파트 전세 단위면적당 보증금,연립다세대 월세 단위면적당 보증금,연립다세대 단위면적당 월세금,연립다세대 전세 단위면적당 보증금,오피스텔 월세 단위면적당 보증금,오피스텔 단위면적당 월세금,오피스텔 전세 단위면적당 보증금
경기도 시흥시 월곶동,31150690,"3,883",17301,8486,45.7577186,22.44378938,0.0004,27,20,6,23,102,59,31,19,59,236,2647,67,2,69,,,,33.64708516750654,1.6211490416193417,323.99035582080865,31.814971675027905,1.645423698790869,310.12216419675104,26.507526721139733,1.5658658911097283,320.05520693160474
경기도 시흥시 연성동,31150700,"2,724",24156,9653,28.21920646,11.27670144,0.0003,163,44,1,38,148,85,1,35,32,219,2898,57,1,58,39.850442583060754,1.193286538235938,224.4164930592265,60.06788789778939,1.3270912114088629,270.4783602673991,53.18999732071156,1.102126145759596,160.8735857267189,48.029225704258735,1.2596683666696875,365.97309324582056
경기도 시흥시 장곡동,31150710,"4,577",44853,17336,26.40170743,10.20444563,0.0005,23,126,18,24,164,81,1,4,45,316,2989,38,,38,30.709942136858544,1.0732617787177454,213.3165716,122.8672127969641,0.6365058561093263,285.4032374,21.910604732690626,1.971954425942156,,,,
경기도 시흥시 정왕4동,31150720,"1,631",20002,7433,21.94268801,8.154184582,0.0002,29,25,6,11,90,65,6,5,31,130,2655,28,,28,,,,37.89926283870161,1.2326902806008644,286.82017268656443,,,,,,
경기도 시흥시 배곧1동,31150740,"1,971",35285,12214,16.13721958,5.585943035,0.0002,0,0,0,0,1,0,0,0,0,0,245,32,,32,,,,124.96622874871451,1.3345221610243143,400.9660004230791,,,,,,
경기도 시흥시 배곧2동,31150750,"6,554",35452,15490,42.3111685,18.4869683,0.0007,,,,,,,,,,,,30,,30,70.66963035782913,1.1884089044231017,266.6539135534933,,,,,,,33.28602198237369,2.0258104661916025,410.8874693847959
경기도 시흥시 거북섬동,31150760,"3,475",10398,5852,59.38140807,33.41988844,0.0003,,,,,,,,,,,,,,0,,,,,,,,,,,,
경기도 군포시 군포1동,31160510,"6,958",32198,15424,45.11151452,21.61003789,0.0007,350,39,12,85,387,240,28,96,78,569,2443,90,2,92,30.213457707120924,1.2236113952899004,216.42065236356692,92.79525170061044,1.691298052518023,404.92997471365766,75.95756356,1.688785128,320.0261063798947,50.88237882638201,2.0484160891471253,464.61769700884514
경기도 군포시 군포2동,31160520,"4,098",42016,16221,25.26354725,9.753427266,0.0004,57,76,10,43,186,151,0,45,63,325,1501,58,,58,55.01337712,1.143238796502036,267.4825026642324,123.07681263920192,1.0680985358472324,471.64630116759696,116.15045817959188,0.9340898818033384,317.3232859201636,74.58742809714931,1.254267660484479,313.26850993945914
경기도 군포시 산본1동,31160540,"4,586",14994,8448,54.28503788,30.58556756,0.0005,71,32,12,52,268,155,13,35,73,446,1781,22,,22,37.23330599,1.2761244320325753,229.93339175831588,66.38759105781394,1.0947239456125593,346.6199127906415,67.51247142083055,1.3579971506188024,361.4466783763654,64.52400755708983,2.1237975000602853,515.5998237462132
경기도 군포시 산본2동,31160550,"2,392",25557,9863,24.25225591,9.359470986,0.0002,25,27,4,17,76,59,0,12,23,107,950,35,,35,66.13821571291355,0.7548526944085461,189.6686221920952,115.62241192977906,1.2703424575599256,447.61575886811113,13.751375137513753,1.375137513751375,290.43789097408404,,,
경기도 군포시 금정동,31160560,"4,706",19498,9822,47.91284871,24.1358088,0.0005,82,26,2,38,184,149,23,56,52,368,1667,30,1,31,35.535643351037926,1.0882588294363755,218.62880822880325,133.3872409782862,0.8055358208104729,303.00140814269577,110.86875210312098,1.4259700148078829,334.5117917138101,126.04158097074033,2.1127581941328155,641.1349658
경기도 군포시 재궁동,31160570,"3,310",17551,8319,39.78843611,18.85932426,0.0003,55,30,3,30,78,64,2,29,25,87,1108,18,,18,41.42723700799635,0.8686970088576529,203.78389282713087,74.2843756,1.3583467607146458,387.7808240121757,78.82485914599657,1.5278348166573452,287.29140204885255,31.93822638267083,1.7127933794600465,222.7171492
경기도 군포시 오금동,31160580,"2,632",20490,8650,30.42774566,12.84529039,0.0003,7,9,0,18,25,15,0,1,6,30,706,21,,21,,,,84.74116365913666,1.261651560645732,387.1512561108827,,,,,,
경기도 군포시 수리동,31160590,"2,670",15470,7033,37.96388454,17.25921138,0.0003,1,12,1,9,22,13,0,0,4,41,695,26,1,27,,,,90.25042086249478,1.1928463112074894,358.57147672697715,,,,,,
경기도 군포시 궁내동,31160600,"1,203",19898,6934,17.34929334,6.045833752,0.0001,3,21,4,14,19,22,0,1,5,46,810,16,,16,33.13730258328781,1.2803715735858685,253.92256358497428,96.58145811575754,1.2108387701318015,392.7908467240685,,,,,,
경기도 군포시 광정동,31160610,"3,892",23784,10291,37.81945389,16.36394215,0.0004,157,147,50,42,437,279,25,54,114,583,2634,38,1,39,54.06651378259368,0.9379824250112604,216.79318164482905,103.82155241799096,1.3216481297029874,433.60891410584367,58.45687681164433,1.9709819192354767,,49.21270681,2.010060239595448,452.9765731574225
경기도 군포시 대야동,31160630,"1,124",9299,3833,29.32428907,12.08732122,0.0001,16,12,0,11,48,28,1,8,12,108,959,40,1,41,84.48499261771859,1.164134547152862,164.62097736998135,300.3399934384828,0.6674666174470972,441.6839437193524,34.407548900975094,1.319010594498156,240.14661105010964,20.508613617719444,1.845775226,342.41901146012464
경기도 군포시 송부동,31160640,"2,342",20474,8194,28.58188919,11.43889811,0.0002,107,51,5,29,118,74,0,18,20,209,1376,60,,60,103.60456810993492,1.255120630063269,329.1742995085445,142.60195001416236,0.5860049782077315,473.9438946061992,106.76156583629891,2.6690391459074734,,59.94535044524846,2.0483218451969587,480.8451970818275
경기도 의왕시 고천동,31170510,"2,354",13541,6206,37.93103448,17.38424045,0.0002,51,12,4,16,126,54,0,30,26,126,5310,58,,58,6.459948320413436,0.7751937984496123,203.78897593506736,176.40665588244886,0.7119080685626339,427.7138913,174.25954203473597,1.1221664634007815,377.8814037622251,,,
경기도 의왕시 부곡동,31170520,"4,130",28964,12509,33.01622832,14.25908024,0.0004,144,48,11,45,212,106,5,39,42,359,6356,101,1,102,55.1011942,1.176646441109839,336.0197797907386,99.77314425363716,0.8998145350828775,366.0158047006052,81.09714538682911,1.7643066479384033,304.83024228317214,417.2358051469276,0.8684289387786377,382.1984038837565
경기도 의왕시 오전동,31170530,"3,259",37190,14192,22.96364149,8.763108362,0.0003,47,33,8,28,143,84,2,18,42,231,6001,56,,56,45.71648013612118,0.9467427670250362,234.0841891032093,147.26075130211342,1.1613529911432083,480.5518720415376,69.69896876715868,0.7616761747939995,258.1086029878872,58.35278426142048,1.1670556852284095,483.4944981660554
경기도 의왕시 내손1동,31170540,"2,473",20134,8184,30.21749756,12.28270587,0.0002,57,47,6,20,128,86,15,28,41,196,6009,23,,23,72.60139433421739,1.267485283442525,303.76837167443927,219.66094489401817,1.4966795098451442,623.8831586379997,135.96170627480194,1.0762817211047953,338.09131362737065,46.08736025938215,1.634979762681428,319.54798769448325
경기도 의왕시 내손2동,31170550,"1,545",21702,7883,19.59913738,7.119159524,0.0002,31,58,9,38,77,47,0,7,23,103,5350,33,,33,,,,260.0446611731241,1.4511105964922175,635.6797074215432,159.52281098604388,0.9688791330423469,357.56105301298703,,,
경기도 의왕시 청계동,31170560,"4,733",37339,15428,30.67798807,12.67575457,0.0005,225,58,14,62,313,86,1,32,49,383,1223,155,,155,146.0186524941177,1.3971834878520883,421.40047190084033,343.09429577720806,0.3472183046440888,612.7674283515499,187.7049881466056,1.4652839699001663,465.2705321219761,104.32299597048488,2.1649125675522662,517.9192558519532
경기도 하남시 천현동,31180510,"2,024",6407,3604,56.15982242,31.59044795,0.0002,65,9,0,48,237,101,1,78,19,144,5125,91,,91,54.44625004445111,1.1294793799663312,245.2357594855662,,,,117.53816706386468,0.5704731421858314,242.35269878241905,,,
경기도 하남시 신장1동,31180520,"2,243",6919,3954,56.72736469,32.41797948,0.0002,37,10,16,30,177,79,9,14,45,247,5541,9,,9,98.85277043147012,1.0005946385548006,260.75943571499187,93.99315856888444,1.6343489952635195,451.2648694427805,110.51489805359915,1.659851683474962,409.95952317634215,69.65887996,2.055507376404589,470.3389563515334
경기도 하남시 신장2동,31180530,"5,636",45773,19079,29.5403323,12.31293557,0.0006,161,74,14,82,555,173,13,58,60,362,6448,61,1,62,65.12699266169865,1.1208199846774587,275.22372923949746,201.1869823499951,1.428879457345822,592.2090541818844,108.77326123860182,1.478060280657115,381.1547221201185,62.12025053242312,1.6968240495906592,361.74851642883823
경기도 하남시 덕풍1동,31180540,"2,282",14468,6445,35.40729247,15.77273984,0.0002,23,15,4,34,90,63,6,13,12,82,5268,22,,22,40.358321219955045,1.0429855627938711,207.22540668101132,260.4487605226436,1.1158541082898172,570.9314244130128,39.913534692242095,1.090961341053446,245.6364484196064,105.26027203936754,1.4499568600483217,273.09610962751646
경기도 하남시 덕풍2동,31180550,"3,728",18023,8729,42.708214,20.68468069,0.0004,27,18,3,42,150,91,1,14,23,161,5486,16,,16,36.82923031400272,1.0380925932523417,218.95235144800395,92.67573825665548,1.679262028483166,530.6131017,136.1593620250559,0.9955551104498656,379.6139459467871,,,417.3572424193613
경기도 하남시 덕풍3동,31180560,"3,554",25110,10826,32.82837613,14.15372362,0.0004,637,102,20,84,535,129,2,113,56,342,7005,53,2,55,106.11772212328016,1.225370234816637,375.6544123174991,109.29093823697974,0.4358391602288743,301.1985820372377,205.1361817663744,1.1454926696666283,498.5275554,54.25338999933607,2.171970011374979,538.8569757
경기도 하남시 춘궁동,31180590,773,1853,1159,66.69542709,41.716136,0.0001,41,3,0,22,130,35,1,84,5,73,4966,49,,49,16.54140095151331,0.9884224111752202,343.8001375,,,,,,,,,
경기도 하남시 초이동,31180600,"1,052",3209,1827,57.58073344,32.78279838,0.0001,51,6,0,17,119,76,2,23,9,51,4943,54,,54,102.68088067505867,1.2273812205931407,279.0766360008904,,,,45.12493051893429,1.2897516678434815,369.1383749204737,,,
경기도 하남시 미사3동,31180611,"2,762",29849,11068,24.95482472,9.253241315,0.0003,761,173,19,112,422,93,1,139,45,344,7159,46,,46,143.4696532124783,1.5317551668168372,425.9916349,258.42385843833915,1.2780734716331397,587.0088667974268,385.12864259484274,0.5776929638922641,239.02626150875253,77.81178631149285,2.226124474284825,529.1809950816764
경기도 하남시 미사1동,31180620,"15,340",53929,27973,54.83859436,28.44480706,0.0015,402,264,75,204,542,451,7,126,165,928,8224,48,1,49,135.28072537896003,1.430567369454312,404.2986953887199,178.63068335680657,0.6492541050736866,754.6732722679258,19.281484798726176,1.2110016420361247,450.23296760100857,110.68172922117456,2.6408178447446438,636.7841646210883
경기도 하남시 미사2동,31180630,"5,509",46901,18628,29.57375993,11.74601821,0.0006,1096,179,17,74,272,112,1,80,34,336,7271,34,,34,167.91899848173733,1.3749714013804362,453.75923368549127,152.57331816202142,1.052636736159136,723.5920709039892,,,,90.02827357772979,2.790824964,651.8772490402507
경기도 하남시 위례동,31180650,"2,358",35093,12248,19.2521228,6.719288747,0.0002,25,58,17,35,117,36,1,3,17,127,5535,31,,31,267.7748776516887,1.2472763676336849,600.4739644350914,291.9756577,0.6887280211572593,657.5511678624206,22.45172878,1.6838796587337226,499.13234905033016,179.21311229000568,2.484665801808642,624.2270555
경기도 하남시 감북동,31180660,879,2812,1574,55.84498094,31.25889047,0.0001,48,2,1,33,114,52,1,19,10,40,5449,29,,29,85.51405559597436,1.0387040479159182,272.91030392851815,,,,103.84202311507016,1.8637086288375373,411.0904265723914,,,
경기도 하남시 감일동,31180670,"3,812",39515,14650,26.02047782,9.646969505,0.0004,56,115,29,47,133,74,0,21,37,163,5391,43,,43,194.6125937494861,1.6156630615266103,537.1106345,211.31471367444215,0.5470700901790744,754.1842773534195,73.14328832,1.6881680333087967,450.32897297080285,,,
경기도 용인시 처인구 포곡읍,31191110,"5,674",32880,14538,39.02875224,17.256691,0.0006,166,78,6,90,343,208,38,96,84,570,1817,143,2,145,24.04655374115424,1.358441763200583,203.35493104592817,38.26984137508109,1.1735454643282262,267.0030439148909,28.59594368416988,1.349518727,185.6829477541032,4.091653027823241,1.6366612111292962,242.58639910813824
경기도 용인시 처인구 모현읍,31191120,"5,172",26287,12242,42.24799869,19.67512459,0.0005,118,62,1,100,393,159,14,91,62,369,1555,165,,165,29.939808900417848,1.5236733169965502,230.78385662760212,53.71466768525592,1.0146103896103895,269.4685828877005,29.42687047492145,1.464605702890728,216.16173733105572,,,177.61989342806396
경기도 용인시 처인구 이동읍,31191130,"3,902",20066,9163,42.58430645,19.44582877,0.0004,64,31,3,67,244,120,23,54,50,361,1251,170,,170,27.549882304451152,1.433330284920949,199.4443634707044,57.70655988007047,1.0300928814083028,211.55690738725363,40.47144290120887,1.6336758799093378,302.8279580207701,57.08848715509039,0.3805899143672693,253.33530328435177
경기도 용인시 처인구 남사읍,31191140,"3,141",23881,10011,31.37548696,13.15271555,0.0003,40,49,2,73,201,74,5,31,27,226,981,186,,186,21.78498102778793,1.1995781078380994,156.97680645400996,64.17179576017432,1.4341805357739643,340.17333766256064,38.61423737589541,1.0510319027612338,224.64816977497583,,,
경기도 용인시 처인구 원삼면,31191340,"1,848",7914,4021,45.95871674,23.3510235,0.0002,56,29,0,107,166,36,54,35,26,144,1343,144,,144,23.13014574859704,1.5447861616223912,143.4938817975432,,,,9.749314757781638,0.800389233,73.09941520467837,,,
경기도 용인시 처인구 백암면,31191350,"2,342",8045,4400,53.22727273,29.11124922,0.0002,37,12,2,34,140,64,10,39,33,230,1379,184,,184,16.589420502099724,1.363846429429438,130.51277400560784,49.54361425101306,0.7305675100209775,125.12512512512512,26.88160533024175,1.5893733511531318,235.1098537811832,,,
경기도 용인시 처인구 양지면,31191360,"4,431",19846,9602,46.14663612,22.32691726,0.0004,75,50,6,70,252,121,55,70,45,386,1938,176,,176,25.969627434749626,1.7758065723786862,226.0754422525416,61.28855390967357,1.094470912611727,301.0396985,30.77095556,1.518091543343013,230.4286042394913,37.51108290749049,1.0073258530077258,226.6782911944202
경기도 용인시 처인구 중앙동,31191510,"6,171",24848,12433,49.63403845,24.83499678,0.0006,244,51,48,69,573,213,50,78,119,728,3464,68,2,70,25.34273734,1.5432366017026171,270.64862315938467,86.10070277103132,1.7799955965434469,350.0338349450956,41.73470249634293,1.5924289982323183,234.42748462668425,53.870340431232805,2.3284697343154277,367.9461437150312
경기도 용인시 처인구 유림동,31191530,"4,255",37133,14924,28.51112302,11.45881022,0.0004,65,58,3,55,216,145,6,44,40,239,2257,101,2,103,30.143291450647784,1.2267845962847674,223.2812954,49.97890044633336,1.0768746584310946,266.7388248768076,38.50449406259129,1.317734029486617,181.1893646059828,23.612359884382528,0.2635358562314261,
경기도 용인시 처인구 동부동,31191540,"2,423",12766,6001,40.3766039,18.9801034,0.0002,74,22,3,41,178,113,12,45,33,186,2133,71,,71,35.971083265687234,1.3214503471548138,209.56697253743343,51.375813145831565,0.7539612257652435,229.7405977083683,31.01351095365109,1.4866945700797571,209.0879125250361,,,
경기도 용인시 처인구 역북동,31191550,"6,221",35463,15702,39.6191568,17.54222711,0.0006,132,101,12,81,245,214,9,35,77,562,2960,46,1,47,31.60053754727126,1.7101393768095805,253.0912494242812,79.83644897040344,1.407392266,401.92377843292655,51.74289704623121,1.7863134865946828,272.6299072,40.37362839,2.283588940686668,479.0907255929454
경기도 용인시 처인구 삼가동,31191560,"1,263",12359,4826,26.17074182,10.2192734,0.0001,51,22,1,33,92,41,3,16,16,93,1921,36,2,38,27.31216739649021,1.1994802113932057,290.82373690216826,62.03793230259269,1.1645444532264144,311.0126112401352,31.223041765621048,1.2714737216475325,227.7090982459796,57.575927442429226,2.629398948401763,
경기도 용인시 기흥구 구갈동,31192520,"6,989",41015,18110,38.59193816,17.04010728,0.0007,750,163,20,135,430,213,11,166,150,570,6849,66,3,69,34.644347151660845,1.4237288706971067,253.72286322068663,62.16549617322419,1.2502313102477012,350.73943052761166,90.58087134414497,1.192615054705935,366.6005016649549,78.87552678167599,2.316073989538609,493.2685021894136
경기도 용인시 기흥구 기흥동,31192540,"3,089",21293,9119,33.87432833,14.50711501,0.0003,108,32,4,41,382,73,7,29,21,232,5224,89,,89,22.747336712951856,1.4096841822511508,306.4770043850355,65.83249665632462,0.6600218892639466,327.1964173534299,124.20614948421174,1.562706481785593,375.0669585266292,39.52087757018893,2.0342131427681878,349.4665404507289
경기도 용인시 기흥구 서농동,31192550,"4,789",25240,11317,42.31686843,18.97385103,0.0005,239,69,6,38,200,100,2,36,30,299,5344,50,,50,55.39220205150821,1.471432079283059,275.7949259549865,100.42044697090012,0.5126916929029806,559.1120221933221,120.10458313596752,2.2466668123360254,565.3403682,109.80921846642278,2.5041243268591717,417.36224685189376
경기도 용인시 기흥구 구성동,31192560,"3,997",39303,15375,25.99674797,10.16970715,0.0004,96,59,9,27,161,96,0,36,41,208,4725,57,,57,74.73376217418092,1.2498096529843232,282.9749758705421,80.33165123,0.6769463160470923,508.6569353487132,68.1044097,1.3606648173869829,261.8687196291075,252.5252525252525,0.060606061,341.6422862139074
경기도 용인시 기흥구 마북동,31192570,"3,212",31449,12272,26.17340287,10.21336132,0.0003,45,47,9,39,145,106,4,16,34,167,4995,56,1,57,48.349405155647865,1.7429443271726648,293.38904150528066,167.7894164338628,1.0020456720835225,419.8720617316183,58.33754831901349,1.9560935571187013,432.8841904367658,47.02934725817879,2.830110708295431,634.7307193600307
경기도 용인시 기흥구 보정동,31192590,"3,120",35326,13170,23.69020501,8.83202174,0.0003,289,147,26,113,325,181,7,84,67,428,6157,102,,102,110.86562044569644,1.378027793936706,346.50968739072454,,,513.8336605090519,58.08225368640666,2.278083627353952,493.4886421,28.95154756051561,2.185842666,318.64046733935214
경기도 용인시 기흥구 상하동,31192600,"2,488",23620,9205,27.0287887,10.53344623,0.0003,23,24,7,24,104,68,1,13,18,119,4919,37,2,39,40.29909027465453,1.451149898599803,268.0501150246763,92.60434134794306,0.8677082342718033,327.51205794336727,91.85401802468223,0.9741941204737976,315.92607572436515,,,
경기도 용인시 기흥구 신갈동,31192610,"5,582",37241,16117,34.63423714,14.98885637,0.0006,62,62,21,49,283,142,28,54,36,315,5590,92,1,93,34.18949557728225,1.2243929550291757,185.3143125749677,94.67564585,1.701864381632077,473.6880528455172,61.29191884012168,1.4835975396363488,242.68352168921197,75.87803437,1.0782222430571944,354.22145780209866
경기도 용인시 기흥구 영덕1동,31192630,"3,686",31353,12515,29.45265681,11.75645074,0.0004,301,120,28,94,347,159,1,52,65,289,6024,53,,53,70.00962789899114,1.279142017146793,263.1861315275808,97.35091487,0.4836921573563287,373.3753185001179,145.7546764173306,0.6262504839152405,281.0975206373659,,,496.22827805263887
경기도 용인시 기흥구 영덕2동,31192640,"2,423",19199,7913,30.62049791,12.62044898,0.0002,66,25,3,15,78,53,1,7,21,87,4946,41,,41,52.93225273226093,1.367750251655232,278.3465124502178,88.87511118856538,1.4280802868863751,379.9107248,48.1732243,0.9387026779947248,264.97350966618154,45.98393801992658,2.303515538311684,498.5129939146967
경기도 용인시 기흥구 상갈동,31192650,"2,820",12896,6182,45.6163054,21.86724566,0.0003,31,15,2,23,71,68,6,17,33,124,5000,25,1,26,39.86743148609924,1.396031567043124,225.1876354501715,92.94924507169176,1.3253138374545657,413.5474057551305,63.109232089247215,1.4119495226825716,226.92659573817872,,,
경기도 용인시 기흥구 보라동,31192660,"3,210",32906,12456,25.77071291,9.755059868,0.0003,65,64,7,25,193,123,5,35,51,264,5452,69,,69,43.12624513684722,1.4616543190063314,280.0655742319535,71.79837472065654,0.619791391,342.3684720287834,115.6642211769714,1.0065010195571022,371.9079158430446,32.070115552533146,2.2821920935873794,304.6115238941511
경기도 용인시 기흥구 동백1동,31192670,"2,640",32023,11656,22.64927934,8.244074571,0.0003,37,74,8,16,114,76,1,10,14,168,5148,29,,29,47.87417604789973,1.368597600079479,268.4258711862974,66.91638408430914,0.6974600058252096,428.8237149976499,97.42448518239232,1.2137581328613496,416.9546399217385,,,
경기도 용인시 기흥구 동백2동,31192680,"2,063",26894,9450,21.83068783,7.670855953,0.0002,883,168,20,106,419,155,6,93,101,404,6995,43,2,45,88.87419403658245,1.229007614840607,318.47758141942563,60.20225019770419,0.3891800665643919,,57.29762729636746,1.315692503,365.99828313207627,68.72716809808492,1.6744946269419234,364.6263411822224
경기도 용인시 기흥구 동백3동,31192690,"2,439",26898,10114,24.115088,9.067588668,0.0002,24,34,7,22,114,59,1,13,17,109,5070,13,,13,447.76119402985074,0.7462686567164178,382.2400672497513,123.67705481305728,2.353487483773109,590.7999233,139.42591511397893,1.610601123650657,412.4385399187806,121.0139507105772,1.6294937501036018,367.0034575136921
경기도 용인시 수지구 풍덕천1동,31193510,"5,978",35189,15714,38.04250986,16.98826338,0.0006,245,89,15,65,331,144,18,76,93,470,2615,48,,48,65.31676115592991,1.5061828129420027,318.4183554188956,178.6406119990575,1.5619092878375165,502.7144581337081,102.73134038350508,2.283031874517844,486.8199038125235,150.12802691967613,2.1535148198830045,653.7719343662058
경기도 용인시 수지구 풍덕천2동,31193520,"3,823",41450,15353,24.90067088,9.223160434,0.0004,54,138,25,52,149,73,1,12,35,190,1854,50,1,51,49.37878333108945,1.7439683680426852,324.5496805526738,206.0145571507487,1.553574998499857,608.6351112137628,43.19032536711777,1.439677512237259,471.10552763819095,168.19312132638169,2.950184040355852,710.2427307085111
경기도 용인시 수지구 신봉동,31193530,"2,845",41317,14765,19.26854047,6.885785512,0.0003,51,105,16,38,163,99,0,14,49,240,1849,80,,80,123.55350874688942,1.4363594088990963,321.58573710864505,157.96506209190076,1.6269629259995244,602.8273040951684,109.3794534566522,1.771077818636974,456.00980017800487,47.03819061606004,2.4263051240872984,398.67882282927326
경기도 용인시 수지구 죽전2동,31193550,"2,580",18003,7651,33.72108221,14.33094484,0.0003,37,35,1,20,453,70,2,19,7,126,2040,35,2,37,75.18805341097098,1.489033045259902,327.3884915660562,185.5806056336798,1.3222288030139155,581.5243645169322,386.2914299,1.044689524010386,504.19855355177725,,,
경기도 용인시 수지구 동천동,31193560,"5,020",50793,19507,25.73435177,9.883251629,0.0005,232,167,22,116,292,143,14,37,53,437,2825,158,1,159,102.18717470037286,1.4451867585264115,361.9956894997639,193.47642598874984,1.7711610404843667,623.0398012101743,236.03768663033733,1.441472403673694,516.7767614024447,111.0752080575602,2.546212171,649.4380333285482
경기도 용인시 수지구 상현2동,31193580,"1,891",33110,11491,16.45635715,5.711265479,0.0002,35,101,14,21,135,87,3,10,43,186,2031,24,,24,197.4787169388943,0.974447135,395.9622140882258,216.3228931880299,1.2989398022965002,561.3602586666556,138.8757697611492,0.9819990781398203,510.83440955472497,52.48933616189608,2.318606059,534.6512044
경기도 용인시 수지구 성복동,31193590,"2,926",54696,18802,15.56217424,5.349568524,0.0003,55,98,33,37,238,119,0,10,47,304,2260,43,1,44,48.71555962108364,2.0595721101412137,355.83573146652265,,,,105.59216228211736,1.7035785148728215,539.0025638,149.34985269123163,2.4896347519348185,734.5683598801771
경기도 용인시 수지구 죽전1동,31193600,"2,563",28433,10701,23.95103261,9.014173671,0.0003,223,121,14,38,182,103,8,44,49,171,2453,42,,42,67.91595696820191,1.5652939612886396,326.6261126575441,140.0809037926674,1.0811452876405785,529.7548619348842,65.65521070521378,0.7481538863353006,419.5169566942376,39.18399648824243,2.076961111238875,394.1276102659196
경기도 용인시 수지구 죽전3동,31193610,"3,346",26584,10719,31.21559847,12.58651821,0.0003,110,55,11,23,141,86,37,26,51,225,2328,52,,52,65.37114532010175,1.7879856489589174,364.0620239,178.50042850111396,1.1835406584868344,614.7531199765747,200.78351402472583,1.9261072712103404,425.4312760252134,67.40409494432406,2.716571042825865,534.5881178985343
