행정구역_x,행정구역분류,2023년_계_총세대수,2023년_계_총인구수,2023년_세대수(전체세대),지역별 1인세대 / 지역별 전체세대,지역별 1인가구 / 전체인구비,지역별 1인가구수 / 전국 1인가구수비,sum_과학·기술,sum_교육,sum_보건의료,sum_부동산,sum_소매,sum_수리·개인,sum_숙박,sum_시설관리·임대,sum_예술·스포츠,sum_음식,sum_all_shop,count_bus,count_도시철도,count_transport,단독다가구 월세 단위면적당 보증금,단독다가구 단위면적당 월세금,단독다가구 전세 단위면적당 보증금,아파트 월세 단위면적당 보증금,아파트 단위면적당 월세금,아파트 전세 단위면적당 보증금,연립다세대 월세 단위면적당 보증금,연립다세대 단위면적당 월세금,연립다세대 전세 단위면적당 보증금,오피스텔 월세 단위면적당 보증금,오피스텔 단위면적당 월세금,오피스텔 전세 단위면적당 보증금,평균 월세 단위면적당 보증금,평균 단위면적당 월세금,평균 전세 단위면적당 보증금
경상남도 거제시 옥포2동,38090560,4333,24745,11288,38.38589653,17.5106082,0.0004,47,43,3,20,258,132,22,32,23,356,2844,65,0,65,5.209566799776918,0.6833654930966074,143.86515537627298,9.363443298314772,0.5157335056614349,88.59345890820109,8.379635063898013,0.657029824,92.17924073994904,8.772849122767507,0.8204741434339933,165.56177121898455,7.931373571189302,0.6691507415480089,122.54990656085192
경상남도 거제시 장평동,38090570,4910,20561,10261,47.85108664,23.88016147,0.0005,74,26,4,32,259,106,21,37,62,476,3018,41,0,41,8.107963308,0.9157025799596088,104.6912077669767,15.600560558722892,0.6938980951116296,148.7211428090568,6.624992282271071,0.6255779915767355,126.85964071885968,8.312925368662865,0.8886233821566686,438.8235336550541,9.661610379414208,0.7809505122011606,204.7738812374868
경상남도 거제시 고현동,38090580,6082,35031,15782,38.53757445,17.36176529,0.0006,205,84,31,77,640,334,60,80,118,1160,4808,70,0,70,10.454462334815563,0.7967514711003973,123.33645347321546,18.23880729880242,0.7121384002861112,147.97635198200996,13.127241422358594,0.5515653872847848,94.46283730318564,9.926675912,1.0657631870520066,184.4511842012925,12.936796741994144,0.7815546114308249,137.55670673992591
경상남도 거제시 상문동,38090590,2463,32922,11906,20.68704855,7.481319482,0.0002,43,38,3,33,123,96,5,18,25,243,2735,76,0,76,12.24998896971606,0.756596896,120.56181807221654,19.307472274598627,0.5716958876535057,147.00674574466697,15.935762505735427,0.7591059082023385,175.7295843025358,70.66311338418919,1.7685549717663267,438.8235336550541,29.539084283559824,0.9639884159055429,220.5304204436184
경상남도 거제시 수양동,38090600,1819,22729,8205,22.1694089,8.002991773,0.0002,42,77,5,17,120,86,2,10,28,160,2737,59,0,59,10.52202248026108,0.7010418265895251,83.92152753160217,12.627956725111838,0.4814630903618518,99.12803591,8.393319579883178,0.6228816211052904,150.92002794926324,70.66311338418919,1.7685549717663267,438.8235336550541,25.55160304236132,0.8934853774557485,193.19828126147988
경상남도 거제시 장승포동,38090610,1537,5433,2860,53.74125874,28.29007915,0.0002,19,11,2,2,73,29,26,6,16,212,2683,29,0,29,4.307151692741998,0.5989199959092013,73.91712593186229,20.520714852749983,0.3977352210476785,70.59799608557023,70.29362820419793,1.1199755504739544,268.5026140682301,6.734954231452271,0.9119343115247291,438.8235336550541,25.46411224528554,0.7571412697388908,212.9603174351792
경상남도 양산시 물금읍,38100120,15582,119742,49115,31.7255421,13.0129779,0.0016,259,341,61,240,858,608,17,127,221,1816,5468,211,3,214,23.07023621867275,0.8453485094900351,153.4835296215918,58.38715587003467,0.867759582,275.7101231539094,46.21123455225085,0.5420825410368691,133.95378327163107,30.16997459672353,1.5357695004811869,298.0931582623338,39.45965030942045,0.9477400332520228,215.31014857736653
경상남도 양산시 동면,38100310,6219,46257,19814,31.38689815,13.44445165,0.0006,95,91,12,88,349,209,10,53,52,456,3452,196,1,197,26.70636497937884,0.8178221674717818,130.8521051031721,58.64376495,0.5428623534023712,240.0720144766141,31.690406753852848,0.6939718611915826,110.05640390700236,70.66311338418919,1.7685549717663267,438.8235336550541,46.92591251685522,0.9558028384580156,229.95101428546067
경상남도 양산시 원동면,38100320,1099,3291,1997,55.03254882,33.39410514,0.0001,11,9,0,14,46,7,114,7,13,108,2310,215,0,215,18.95924526793388,0.2559073374507805,151.6990291262136,90.22630850357524,1.0725660560643984,345.9686892762819,70.29362820419793,1.1199755504739544,268.5026140682301,70.66311338418919,1.7685549717663267,438.8235336550541,62.535573839974056,1.054250978938865,301.24846653144493
경상남도 양산시 상북면,38100330,2915,11933,6251,46.63253879,24.42805665,0.0003,24,12,3,36,153,86,7,34,21,243,2826,137,0,137,14.822077724973417,0.9225409781929688,178.45337422464067,29.801477699775543,0.4210592430674558,99.50259617,70.29362820419793,1.1199755504739544,268.5026140682301,70.66311338418919,1.7685549717663267,438.8235336550541,46.39507425328402,1.0580326858751763,246.3205295294812
경상남도 양산시 하북면,38100340,2285,7681,4264,53.58818011,29.74873063,0.0002,24,14,5,16,156,60,28,14,23,296,2936,184,0,184,10.993982191643584,0.7756498034223667,117.29055258467024,20.07972391171156,0.6996450443934531,132.61724910162005,10.927535162354076,0.5446567923655734,268.5026140682301,70.66311338418919,1.7685549717663267,438.8235336550541,28.16608866,0.947126653,239.30848735239363
경상남도 양산시 삼성동,38100520,4840,20673,10394,46.56532615,23.41218014,0.0005,40,12,3,34,162,155,0,32,37,328,991,114,0,114,16.68553459741804,0.8709232354635761,93.65250353047304,27.23593150232136,0.6992860766392854,168.62640630125733,17.606249760612315,0.7034147800997989,74.69654528478058,70.66311338418919,1.7685549717663267,438.8235336550541,33.04770731113523,1.0105447659922469,193.94974719289127
경상남도 양산시 강서동,38100530,1418,8592,3855,36.78339818,16.50372439,0.0001,10,2,1,10,76,31,0,47,8,97,531,79,0,79,19.044677218004868,0.8624461912506856,129.73281153218085,41.36998158600512,0.5068172820791873,208.25199454181856,14.27274073,0.6525542090315445,268.5026140682301,70.66311338418919,1.7685549717663267,438.8235336550541,36.33762822954979,0.947593163531936,261.3277384493209
경상남도 양산시 서창동,38100540,5489,27535,12936,42.43197279,19.93462865,0.0006,86,73,5,59,432,273,10,57,68,603,2004,216,0,216,16.37809626859407,0.7591285338101622,96.02363654513184,19.78699158325704,0.6947137380295159,152.23080692815392,20.61226858638859,0.6367197425777633,268.5026140682301,70.66311338418919,1.7685549717663267,438.8235336550541,31.860117455607224,0.9647792465459422,238.8951477991425
경상남도 양산시 소주동,38100550,4148,19656,9662,42.93107017,21.1029711,0.0004,26,15,1,14,88,53,1,24,16,126,787,163,0,163,13.883168134119735,0.6021044681109784,164.04199475065616,22.116167598928428,0.5608609893649735,122.39999107679932,70.29362820419793,1.1199755504739544,98.73285758188544,70.66311338418919,1.7685549717663267,438.8235336550541,44.23901933035882,1.0128739949290584,205.9995942660988
경상남도 양산시 평산동,38100560,4762,29632,13339,35.69982757,16.07046436,0.0005,21,38,4,31,182,127,8,13,46,392,1360,106,0,106,10.567624949902784,0.8938787091059227,123.0325666697452,31.292589502344835,0.5719960057530683,137.42065895410542,29.69473467153715,0.6977729672853392,87.51557057024748,70.66311338418919,1.7685549717663267,438.8235336550541,35.55451562699349,0.9830506634776645,196.69808246228803
경상남도 양산시 덕계동,38100570,2318,18090,7744,29.93285124,12.81370923,0.0002,29,41,16,29,277,135,14,16,26,291,1446,128,0,128,15.47185246369128,0.9077062538651434,52.67593763168984,30.93781136737829,0.8412153611866341,202.0729728,7.874015748031496,0.905511811,129.75778546712803,70.66311338418919,1.7685549717663267,438.8235336550541,31.23669824082256,1.105747099454526,205.8325574
경상남도 양산시 중앙동,38100580,3811,10852,6454,59.048652,35.11795061,0.0004,172,24,13,44,484,226,43,72,39,518,2279,92,0,92,20.46920844396641,0.8580509454552925,113.63636363636364,34.36791005,0.7775562455763395,163.16402569374267,22.96321897828401,0.9462737262572104,159.62931307955705,9.753523860498635,0.8289208522564387,141.96297858837613,21.888465333187263,0.8527004423863204,144.59817024950988
경상남도 양산시 양주동,38100590,3516,31188,12815,27.43659774,11.27356676,0.0004,51,50,22,31,293,135,5,27,55,474,1839,59,1,60,22.428790450025986,0.793093838,103.45781853548922,52.27596429052153,0.7033595558396111,237.32886551569047,70.29362820419793,1.1199755504739544,268.5026140682301,23.678023996782176,1.1055860194092293,156.25,42.16910173538191,0.9305037409306988,191.38482452985244
경상남도 창원시 의창구 동읍,38111110,3694,18854,9079,40.68730036,19.59265938,0.0004,33,21,4,30,143,83,4,30,27,210,3003,214,0,214,28.350077671993965,0.657119459,92.65347821097012,23.52718576216037,0.573463068,97.11791579053654,32.985232537116026,0.5006367264302297,145.23122789489278,19.66568338249754,0.7866273352999017,438.8235336550541,26.132044838441978,0.629461647,193.4565388878634
경상남도 창원시 의창구 북면,38111310,3912,43163,16714,23.4055283,9.06331812,0.0004,35,100,7,61,226,131,34,36,46,447,1602,226,0,226,21.389361165519134,0.7986133905802107,133.67139897983196,76.63010119298876,0.847480603,305.1646006311812,19.36134280901637,0.623460958,59.751434034416825,70.66311338418919,1.7685549717663267,438.8235336550541,47.010979637928365,1.0095274808366343,234.35274182512103
경상남도 창원시 의창구 대산면,38111320,1740,6789,3671,47.39852901,25.6296951,0.0002,18,6,1,25,100,33,4,16,10,107,874,155,0,155,28.259013036918983,0.5376340297520034,115.53950132418888,49.93362739981112,0.3549435098596351,345.9686892762819,51.47110882730621,0.7310244296355771,155.57476231633535,70.66311338418919,1.7685549717663267,438.8235336550541,50.081715662056375,0.8480392352533856,263.97662164296503
경상남도 창원시 의창구 의창동,38111510,7174,49453,21314,33.65862813,14.50670333,0.0007,131,133,29,102,469,340,1,80,94,728,3544,79,0,79,42.04788341634377,0.9676729362027094,171.2186422700536,195.69955542671977,0.8822101522826928,505.5563130390001,49.44685869995116,0.5419264750653727,135.10512882995377,73.37663034477447,1.6855753934656004,410.3103207986222,90.14273197,1.019346239254094,305.5476012344074
경상남도 창원시 의창구 팔룡동,38111520,4022,25568,11205,35.89468987,15.73060075,0.0004,251,64,10,51,561,320,35,126,68,562,3566,95,0,95,32.109156541779655,0.8254322940435019,155.10726257803603,136.33070410884326,0.4914081188770706,313.2412767486902,12.661080217586214,1.0709631624681322,233.2826035885298,17.953088507171653,1.0677410279397297,438.8235336550541,49.76350734384519,0.8638861508321085,285.1136691425776
경상남도 창원시 의창구 명곡동,38111530,6966,39576,18163,38.35269504,17.60157671,0.0007,164,78,14,31,565,340,32,87,94,631,3643,60,0,60,45.26701341286868,0.6296585736087253,148.7179577811642,66.01381082404953,0.594879386,173.00990154328414,75.15051064641919,0.4660209709512116,136.02075239787104,11.26126126126126,0.9853603603603602,438.8235336550541,49.42314903614967,0.6689798227300743,224.1430363443434
경상남도 창원시 의창구 봉림동,38111540,9413,29939,16851,55.86018634,31.44059588,0.0009,184,75,13,70,467,296,26,99,100,926,3965,102,0,102,39.65119236363609,0.8117839791220213,158.28909217334015,83.69130471134304,0.5083009494967828,345.9686892762819,70.29362820419793,1.1199755504739544,268.5026140682301,39.24062596928565,2.102844784623385,421.8646395027672,58.21918781211568,1.1357263159290358,298.65625875515485
경상남도 창원시 성산구 반송동,38112510,3995,39890,15637,25.54837885,10.01504136,0.0004,45,76,5,32,208,134,2,15,32,224,2029,43,0,43,32.50791708540268,0.8404064335315358,166.10795842247927,79.91580282213305,0.9716749349277088,367.2872707290709,70.29362820419793,1.1199755504739544,268.5026140682301,70.66311338418919,1.7685549717663267,438.8235336550541,63.34511537398071,1.1751529726748815,310.18034421870857
경상남도 창원시 성산구 중앙동,38112520,10491,34619,18725,56.02670227,30.30416823,0.0011,514,118,35,147,819,406,108,240,77,980,4783,93,0,93,29.35488551,0.9946763988661036,169.34849734849558,49.24731268042312,0.7779178103712842,327.1083801117428,41.75543246697912,0.6178099701746912,268.5026140682301,38.921327656577326,1.6104005775407997,286.5118685,39.81973957849489,1.0002011892382197,262.86784000711714
경상남도 창원시 성산구 상남동,38112530,2980,26876,10848,27.47050147,11.08795952,0.0003,108,129,67,73,727,285,77,36,120,1188,4221,26,0,26,42.94595567860207,0.8895789866292111,185.10080493926463,83.92855969698616,0.8923090611708306,294.7499404952896,70.29362820419793,1.1199755504739544,268.5026140682301,61.19400572947245,1.6715049858921596,375.7303668355361,64.59053732731465,1.143342146041539,281.0209315845801
경상남도 창원시 성산구 사파동,38112540,6567,45790,19838,33.1031354,14.34155929,0.0007,284,85,8,50,228,190,0,18,54,407,2655,84,0,84,42.29806949145453,0.6907727745033456,156.74297702421754,77.98098165061296,0.7860318246278155,274.2980118078467,70.29362820419793,1.1199755504739544,268.5026140682301,70.66311338418919,1.7685549717663267,438.8235336550541,65.30894818261365,1.0913337803428609,284.5917841388372
경상남도 창원시 성산구 가음정동,38112550,4431,38216,15594,28.41477491,11.59462005,0.0004,26,63,4,39,256,153,0,8,46,435,2443,61,0,61,45.45791320806944,0.7347983390914825,190.8041254856877,87.61376390192616,0.85647945,320.6891129845848,70.29362820419793,1.1199755504739544,268.5026140682301,199.5945486088836,0.831234786,373.8777057320655,100.73996348076928,0.8856220313913593,288.4683895676421
경상남도 창원시 성산구 성주동,38112560,2217,25666,9876,22.44835966,8.637886698,0.0002,40,47,4,16,132,99,2,26,35,266,2335,89,0,89,47.804705224472926,0.9972862190286926,184.80090292184315,91.80913084347824,0.6264463788860954,284.72010008567594,109.65783397835024,1.0743624057639507,381.0243624806345,11.631985646353602,1.1494652619869243,223.4490010515247,65.22591392316376,0.9618900664164156,268.4985916349196
경상남도 창원시 성산구 웅남동,38112570,1388,7348,3435,40.40756914,18.88949374,0.0001,79,8,0,9,98,32,2,49,12,232,2089,108,0,108,47.05189218871551,1.2897542671486757,178.45337422464067,44.642033379111446,0.6098343609733744,161.50591588268662,70.29362820419793,1.1199755504739544,268.5026140682301,70.66311338418919,1.7685549717663267,61.89650903689032,58.16266678905352,1.1970297875905829,167.58960330311194
경상남도 창원시 성산구 용지동,38112580,4762,26854,12263,38.83225964,17.73292619,0.0005,230,97,18,85,300,222,16,74,62,622,3595,52,0,52,40.47623432308499,0.7815479972231154,164.09480937162002,89.70756311164398,0.7084048425259475,281.8000373,70.29362820419793,1.1199755504739544,268.5026140682301,229.83100863490208,0.6095554851905308,324.3109280594592,107.57710856845723,0.804870969,259.67709719982736
경상남도 창원시 마산합포구 구산면,38113310,1240,4008,2325,53.33333333,30.93812375,0.0001,7,3,0,6,71,12,31,0,17,152,430,157,0,157,43.29456755,0.5144978783592645,178.45337422464067,90.22630850357524,1.0725660560643984,345.9686892762819,70.29362820419793,1.1199755504739544,268.5026140682301,70.66311338418919,1.7685549717663267,438.8235336550541,68.61940441049057,1.118898614165986,307.9370528060517
경상남도 창원시 마산합포구 진동면,38113320,2201,11775,5491,40.08377345,18.69214437,0.0002,23,21,5,28,149,68,12,15,25,270,825,77,0,77,24.022208041713824,0.8595862965187013,106.19342394714124,44.21257175413081,0.7670168509043416,201.48601272618248,10.881272371557484,0.6370348329697801,268.5026140682301,15.82532422082007,1.2421297012155623,438.8235336550541,23.73534409705555,0.8764419204020963,253.7513961
경상남도 창원시 마산합포구 진북면,38113330,983,3191,1830,53.71584699,30.80539016,0.0001,2,3,1,3,41,17,5,10,2,37,400,119,0,119,4.726158515809278,0.6309226152754711,49.29143561306223,90.22630850357524,1.0725660560643984,345.9686892762819,70.29362820419793,1.1199755504739544,268.5026140682301,70.66311338418919,1.7685549717663267,438.8235336550541,58.97730215,1.1480047983950377,275.6465681531571
경상남도 창원시 마산합포구 진전면,38113340,1159,3687,2173,53.33640129,31.43477082,0.0001,3,0,1,5,49,8,19,6,4,98,522,130,0,130,37.63868202608342,0.7343343741821555,79.74028044047802,90.22630850357524,1.0725660560643984,345.9686892762819,70.29362820419793,1.1199755504739544,268.5026140682301,70.66311338418919,1.7685549717663267,438.8235336550541,67.20543302951145,1.1738577381217088,283.2587793600111
경상남도 창원시 마산합포구 현동,38113510,1747,13730,5669,30.81672253,12.72396213,0.0002,12,40,3,29,92,46,6,3,16,178,1540,62,0,62,39.694840767645175,0.7701443725557879,153.0346762381044,95.14261443965977,0.7067872434292883,281.76187973942103,70.29362820419793,1.1199755504739544,268.5026140682301,30.23994686932262,1.299402796463594,205.3712480252765,58.842757570206366,0.974077490730656,227.1676045
경상남도 창원시 마산합포구 가포동,38113520,941,2704,1628,57.8009828,34.80029586,0.0001,7,6,1,0,10,0,1,5,5,40,1013,17,0,17,32.47657490467508,1.015736515661621,178.45337422464067,90.49860135566168,0.5026264723747578,263.96252215204703,41.66666666666666,0.2083333333333333,268.5026140682301,70.66311338418919,1.7685549717663267,438.8235336550541,58.82623907779815,0.8738128232840097,287.43551102499293
경상남도 창원시 마산합포구 월영동,38113530,4978,41769,17133,29.05503998,11.91792956,0.0005,36,63,8,52,224,149,32,24,66,553,2438,40,0,40,25.36341206532389,1.408687019718267,145.9098873360009,61.85975799302148,0.8679912533935256,229.47178505517573,11.434063665857243,1.1263279844618996,147.32645809862206,18.59942372766721,1.045450505257051,128.1465253016007,29.314164362967457,1.112114190707686,162.71366394784985
경상남도 창원시 마산합포구 문화동,38113540,3222,10978,6063,53.14200891,29.34960831,0.0003,32,21,5,14,156,98,5,10,22,270,1939,24,0,24,28.5816869,1.111879490573865,148.64174099711445,24.30673634676262,1.2496951782403063,174.87572638237953,54.62759157143748,0.7942575853738993,173.7608448031893,31.23152918504828,1.0961985395517369,213.7819804878844,34.686886000812095,1.063007698434952,177.7650731676419
경상남도 창원시 마산합포구 완월동,38113570,1573,8632,4062,38.72476613,18.22289157,0.0002,47,11,6,7,65,37,0,6,8,112,1684,16,0,16,22.38435412185909,0.7458702596874378,102.92563155915634,65.90746364713088,0.3625071065527003,136.51812439838076,14.06074241,0.9842519685039368,122.29793583184548,70.66311338418919,1.7685549717663267,438.8235336550541,43.2539183907948,0.9652960766276004,200.1413063611092
경상남도 창원시 마산합포구 자산동,38113580,1750,9409,4489,38.98418356,18.59921352,0.0002,10,6,2,11,56,53,0,6,14,94,1721,13,0,13,30.500403213928504,0.4638625875341686,101.45860324268573,43.51743722772273,0.5037628384678772,133.44365382486046,25.56888978791016,0.4512103614432858,167.0453909085686,73.31050755027175,0.9455079611837176,185.6327614180709,43.22430944495829,0.5910859371572623,146.89510234854643
경상남도 창원시 마산합포구 합포동,38113640,1819,6808,3617,50.29029583,26.71856639,0.0002,32,13,1,18,78,52,11,27,14,104,2550,15,0,15,32.47657490467508,1.015736515661621,178.45337422464067,95.90570019172416,0.6775526341290102,247.22560082001468,20.76187928342189,1.5331289693948509,268.5026140682301,26.47107664339902,1.4756651090161164,92.84093253558903,43.90380775580504,1.1755208070503995,196.7556304121186
경상남도 창원시 마산합포구 산호동,38113650,2970,11739,6112,48.59293194,25.30028111,0.0003,42,19,8,13,330,138,13,31,35,402,3312,14,0,14,30.149013381927016,0.7909991526790895,131.97489219385326,35.53039744586373,0.7475997711053329,207.0636538858402,45.51093322117296,0.7577125132690999,268.5026140682301,48.72680072099729,1.9172143009407496,398.7098248694001,39.97928619249025,1.053381434498568,251.56274625433093
경상남도 창원시 마산합포구 반월중앙동,38113660,2411,13581,6299,38.27591681,17.7527428,0.0002,61,34,7,17,159,98,1,23,22,222,3004,29,0,29,32.33800583254766,0.8069585683530267,142.2067036,109.89632681789398,0.6926242353894533,258.65979477528987,44.49456229,0.5792868077617397,157.05113192476085,15.67236838014863,1.0460825152818305,194.40793387887183,50.60031583014757,0.7812380316965126,188.08139104473065
경상남도 창원시 마산합포구 오동동,38113670,5747,18545,10459,54.94789177,30.98948504,0.0006,134,56,18,50,1106,238,77,78,51,1085,5309,47,0,47,27.31167509,0.783530476,166.12738920932293,116.01797621645191,0.736349931,258.1052719384397,5.525742191302785,0.6375932117223979,143.50551443856816,30.921318819732747,1.4065838321266275,257.0200442,44.94417807996551,0.8910143627122564,206.1895549465827
경상남도 창원시 마산합포구 교방동,38113680,3030,18838,8413,36.01569,16.08451003,0.0003,27,19,4,28,134,105,6,15,21,239,3076,17,0,17,25.576725339897365,0.6165670984993149,94.37915223,113.68117637628517,0.4582196689504356,304.8105586086086,61.18113435517865,0.7628022574798197,104.71101161210736,70.66311338418919,1.7685549717663267,141.21144555927165,67.77553736,0.9015359991739742,161.2780420024969
경상남도 창원시 마산회원구 내서읍,38114110,7464,61089,25260,29.54869359,12.21823896,0.0008,87,107,17,48,460,320,10,56,116,822,3780,161,0,161,14.905869722450303,0.9357479816650148,109.40849185188084,40.76527182346782,0.7317069203621946,184.5294570786688,35.05529616905787,0.6366808121395037,157.79407484327376,29.58004371,0.8647740488606789,218.51132088913187,30.076620356244,0.792227441,167.5608361657388
경상남도 창원시 마산회원구 회원1동,38114510,2456,9768,5165,47.55082285,25.14332514,0.0002,45,16,7,10,138,98,4,18,16,176,1553,13,0,13,32.47657490467508,1.015736515661621,178.45337422464067,37.418147801683816,0.6548175865294668,345.9686892762819,53.947635502447085,0.376622315,268.5026140682301,25.98752598752599,0.6756756756756758,438.8235336550541,37.45747104908299,0.6807130232166909,307.9370528060517
경상남도 창원시 마산회원구 회원2동,38114520,1729,9717,4532,38.15092674,17.79355768,0.0002,10,8,1,7,56,38,0,7,8,68,1146,12,0,12,32.42756509894492,0.5143562046903914,118.70730078477914,153.08465399775343,0.4686222141234757,406.5940027294495,62.09997286866171,0.4797001619196189,140.78150715539135,87.43376912024053,0.7151291566003113,216.5569054178032,83.76149027140015,0.5444519343334493,220.65992902185585
경상남도 창원시 마산회원구 회성동,38114550,1406,5456,2931,47.96997612,25.76979472,0.0001,30,2,2,13,101,39,1,18,5,71,1483,26,0,26,44.03974463292108,0.441492464,106.23734478147088,90.22630850357524,1.0725660560643984,345.9686892762819,86.27100483,0.6038970338303119,154.58127368099233,41.937513105472846,0.5242189138184106,135.50135501355012,65.61864277,0.6605436169282802,185.5721656880738
경상남도 창원시 마산회원구 양덕1동,38114560,2610,10572,5480,47.62773723,24.68785471,0.0003,29,7,2,13,119,116,15,20,21,229,1841,14,0,14,32.47657490467508,1.015736515661621,178.45337422464067,49.87232113404903,0.7357360105973071,154.4039136289444,28.506048928683303,1.211586947163911,268.5026140682301,9.084529996933217,0.8902442293971063,148.7778958554729,29.984868741085155,0.9633259257049864,187.53444944432204
경상남도 창원시 마산회원구 양덕2동,38114570,2836,30413,11842,23.94865732,9.324959721,0.0003,47,69,10,53,168,148,5,34,33,277,2197,30,0,30,38.769766748597135,0.7996139526380284,148.03166983443708,97.99689578178496,0.8035418949151358,265.56808956884294,18.330620125398987,0.594803622,268.5026140682301,16.92613144578384,1.1357756570161344,197.8599518769944,43.00585352539123,0.8334337816423247,219.99058133712612
경상남도 창원시 마산회원구 합성1동,38114580,2092,8871,4486,46.63397236,23.5824597,0.0002,14,14,9,6,107,48,23,8,5,109,1764,20,0,20,29.90568706116304,0.8413783002505361,134.64136376159288,75.22872814180081,0.8691111950253342,295.2262559591626,52.075993417894914,0.5406809428315387,130.0728407908429,70.66311338418919,1.7685549717663267,438.8235336550541,56.96838050126199,1.004931352468434,249.6909985416631
경상남도 창원시 마산회원구 합성2동,38114590,2399,7196,4167,57.57139429,33.33796554,0.0002,45,17,14,26,346,137,58,27,49,503,2718,30,0,30,32.47657490467508,1.015736515661621,178.45337422464067,46.81885715151997,0.5062948858907595,345.9686892762819,70.29362820419793,1.1199755504739544,112.10479893110634,15.827793605571385,0.8863564419119975,438.8235336550541,41.35421346649108,0.882090848,268.8375990217708
경상남도 창원시 마산회원구 구암1동,38114600,1880,8490,4321,43.50844712,22.14369847,0.0002,13,11,0,5,78,52,0,16,12,95,1611,26,0,26,36.27895224364176,0.668043674,132.7396996828167,66.69385334,0.5529490076561036,163.9995770010852,47.86354342534166,0.5835648437987493,112.5665165779779,26.57548402776399,1.4355248016049065,438.8235336550541,44.35295825918685,0.8100205817649397,212.03233172923348
경상남도 창원시 마산회원구 구암2동,38114610,1875,9004,4426,42.36330773,20.82407819,0.0002,10,7,1,8,70,42,2,9,11,59,1905,20,0,20,32.47657490467508,1.015736515661621,178.45337422464067,71.85792660785592,0.5316680924965199,182.32770365443776,82.10303353119723,0.3323593449831966,130.4851393556302,16.518131530424093,0.8835279655808237,438.8235336550541,50.73891664353808,0.6908229796805403,232.52243772244069
경상남도 창원시 마산회원구 봉암동,38114620,1064,2993,1773,60.01128032,35.54961577,0.0001,41,4,4,14,106,89,1,24,5,79,2025,23,0,23,21.10065911547048,0.6148367522169254,178.45337422464067,71.93669268215176,0.4302468850081443,144.92753623188406,13.37870938351604,0.7605109195780771,268.5026140682301,70.66311338418919,1.7685549717663267,438.8235336550541,44.269793641331866,0.8935373821423684,257.6767645449522
경상남도 창원시 마산회원구 석전동,38114630,3251,16249,7842,41.45626116,20.00738507,0.0003,38,34,12,25,213,125,25,44,31,370,2801,20,0,20,30.86050499533802,0.7408878352559615,152.72028441732277,135.28006461350162,1.1764979642624809,466.83341945921904,66.18722702057562,0.6203156867391139,154.5091444187513,16.11838179109844,1.0757771852073763,438.8235336550541,62.11154460512843,0.9033696678662332,303.2215954875868
경상남도 창원시 진해구 여좌동,38115540,2107,8072,4304,48.95446097,26.10257681,0.0002,24,15,1,10,109,51,2,13,12,134,1413,24,0,24,14.797676083843037,0.6477026796536473,102.54520479802451,73.20324303,0.6177140240442563,83.52823254,39.87446199332017,0.5719958450579659,57.46329220262341,70.66311338418919,1.7685549717663267,438.8235336550541,49.63462362283809,0.90149188,170.5900657989255
경상남도 창원시 진해구 태백동,38115550,917,3571,1895,48.39050132,25.67908149,0.0001,10,2,1,2,31,30,0,7,3,31,1087,17,0,17,24.826096472769706,0.4785947007997535,88.82346578795466,33.45040976751965,0.4181301220939956,142.2760825536046,24.692511782296776,0.614531647,108.91664246296834,70.66311338418919,1.7685549717663267,438.8235336550541,38.40803285169383,0.81995286,194.70993111489545
경상남도 창원시 진해구 경화동,38115560,1437,10672,4587,31.32766514,13.46514243,0.0001,11,5,0,12,73,57,1,13,11,109,1359,25,0,25,22.767410582502844,0.6739398693121158,104.27088341605511,8.520790729379687,0.6816632583503749,333.7583189260992,21.16423983596233,0.5173573207172966,103.5484277,55.95913100069801,0.5230226543906666,117.21366376423308,27.10289303713572,0.5989957756926134,164.69782345159686
